state,county,biden_party,trump_party,biden_total_votes,trump_total_votes,biden_won,trump_won,biden_percent,trump_percent
North Carolina,Jones County,DEM,REP,2197,3280,FALSE,TRUE,0.4011320065729414,0.5988679934270587
North Carolina,Lee County,DEM,REP,12143,16469,FALSE,TRUE,0.42440234866489585,0.5755976513351042
North Carolina,Lenoir County,DEM,REP,13605,14590,FALSE,TRUE,0.4825323638943075,0.5174676361056925
North Carolina,Lincoln County,DEM,REP,13274,36341,FALSE,TRUE,0.2675400584500655,0.7324599415499344
North Carolina,McDowell County,DEM,REP,5832,16882,FALSE,TRUE,0.25675794664083823,0.7432420533591617
North Carolina,Macon County,DEM,REP,6230,14211,FALSE,TRUE,0.3047796096081405,0.6952203903918595
North Carolina,Madison County,DEM,REP,4901,7979,FALSE,TRUE,0.38051242236024846,0.6194875776397515
North Carolina,Martin County,DEM,REP,5911,6532,FALSE,TRUE,0.47504621072088726,0.5249537892791127
North Carolina,Mecklenburg County,DEM,REP,378107,179211,TRUE,FALSE,0.6784403159417065,0.3215596840582935
North Carolina,Mitchell County,DEM,REP,1867,7090,FALSE,TRUE,0.2084403260020096,0.7915596739979904
North Carolina,Montgomery County,DEM,REP,4327,8411,FALSE,TRUE,0.33969225938137854,0.6603077406186215
North Carolina,Moore County,DEM,REP,20779,36764,FALSE,TRUE,0.3611038701492797,0.6388961298507203
North Carolina,Nash County,DEM,REP,25947,25827,TRUE,FALSE,0.5011588828369452,0.4988411171630548
North Carolina,New Hanover County,DEM,REP,66146,63333,TRUE,FALSE,0.5108627653905267,0.48913723460947334
North Carolina,Northampton County,DEM,REP,6069,3989,TRUE,FALSE,0.6034002783853649,0.3965997216146351
North Carolina,Onslow County,DEM,REP,24266,46078,FALSE,TRUE,0.34496190151256684,0.6550380984874331
North Carolina,Orange County,DEM,REP,63594,20176,TRUE,FALSE,0.759150053718515,0.24084994628148504
North Carolina,Pamlico County,DEM,REP,2713,4849,FALSE,TRUE,0.35876752181962446,0.6412324781803755
North Carolina,Pasquotank County,DEM,REP,9832,9770,TRUE,FALSE,0.501581471278441,0.498418528721559
North Carolina,Pender County,DEM,REP,11723,21956,FALSE,TRUE,0.3480804061878322,0.6519195938121678
North Carolina,Perquimans County,DEM,REP,2492,4903,FALSE,TRUE,0.3369844489519946,0.6630155510480054
North Carolina,Person County,DEM,REP,8465,13184,FALSE,TRUE,0.3910111321539101,0.60898886784609
North Carolina,Pitt County,DEM,REP,47252,38982,TRUE,FALSE,0.5479509242294223,0.45204907577057774
North Carolina,Polk County,DEM,REP,4518,7689,FALSE,TRUE,0.3701155074956992,0.6298844925043008
North Carolina,Randolph County,DEM,REP,15618,56894,FALSE,TRUE,0.21538503971756398,0.784614960282436
North Carolina,Richmond County,DEM,REP,8754,11830,FALSE,TRUE,0.4252817722502915,0.5747182277497085
North Carolina,Robeson County,DEM,REP,18094,26012,FALSE,TRUE,0.4102389697546819,0.5897610302453181
North Carolina,Rockingham County,DEM,REP,15952,31220,FALSE,TRUE,0.3381667090646994,0.6618332909353006
North Carolina,Rowan County,DEM,REP,23114,49297,FALSE,TRUE,0.3192056455510903,0.6807943544489097
North Carolina,Rutherford County,DEM,REP,9135,24891,FALSE,TRUE,0.2684711691059778,0.7315288308940222
North Carolina,Sampson County,DEM,REP,10962,17412,FALSE,TRUE,0.3863396066821738,0.6136603933178262
North Carolina,Scotland County,DEM,REP,7186,7473,FALSE,TRUE,0.49021079200491163,0.5097892079950883
North Carolina,Stanly County,DEM,REP,8129,25458,FALSE,TRUE,0.24202816565933247,0.7579718343406675
North Carolina,Stokes County,DEM,REP,5286,20143,FALSE,TRUE,0.20787290101852215,0.7921270989814778
North Carolina,Surry County,DEM,REP,8721,27538,FALSE,TRUE,0.24051959513500096,0.759480404864999
North Carolina,Swain County,DEM,REP,2780,4161,FALSE,TRUE,0.400518657253998,0.599481342746002
North Carolina,Transylvania County,DEM,REP,8444,11636,FALSE,TRUE,0.4205179282868526,0.5794820717131475
North Carolina,Tyrrell County,DEM,REP,758,1044,FALSE,TRUE,0.42064372918978915,0.5793562708102109
North Carolina,Union County,DEM,REP,48725,80382,FALSE,TRUE,0.37740014096834407,0.6225998590316559
North Carolina,Vance County,DEM,REP,12431,8391,TRUE,FALSE,0.5970127749495726,0.4029872250504274
North Carolina,Wake County,DEM,REP,393335,226197,TRUE,FALSE,0.634890530271237,0.365109469728763
North Carolina,Warren County,DEM,REP,6400,3752,TRUE,FALSE,0.6304176516942475,0.36958234830575254
North Carolina,Washington County,DEM,REP,3849,2991,TRUE,FALSE,0.5627192982456141,0.43728070175438594
North Carolina,Watauga County,DEM,REP,17122,14451,TRUE,FALSE,0.5422987996072594,0.45770120039274065
North Carolina,Wayne County,DEM,REP,24215,30709,FALSE,TRUE,0.4408819459616925,0.5591180540383075
North Carolina,Wilkes County,DEM,REP,7510,27591,FALSE,TRUE,0.21395401840403408,0.786045981595966
North Carolina,Wilson County,DEM,REP,20754,19581,TRUE,FALSE,0.514540721457791,0.48545927854220905
North Carolina,Yadkin County,DEM,REP,3763,15933,FALSE,TRUE,0.1910540211210398,0.8089459788789601
North Carolina,Yancey County,DEM,REP,3688,7516,FALSE,TRUE,0.3291681542306319,0.670831845769368
North Dakota,Adams County,DEM,REP,258,981,FALSE,TRUE,0.20823244552058112,0.7917675544794189
North Dakota,Barnes County,DEM,REP,1820,3568,FALSE,TRUE,0.33778767631774315,0.6622123236822568
North Dakota,Benson County,DEM,REP,822,1094,FALSE,TRUE,0.4290187891440501,0.5709812108559499
North Dakota,Billings County,DEM,REP,72,541,FALSE,TRUE,0.11745513866231648,0.8825448613376835
North Dakota,Bottineau County,DEM,REP,821,2575,FALSE,TRUE,0.2417550058892815,0.7582449941107186
North Dakota,Bowman County,DEM,REP,228,1395,FALSE,TRUE,0.14048059149722736,0.8595194085027726
North Dakota,Burke County,DEM,REP,136,984,FALSE,TRUE,0.12142857142857143,0.8785714285714286
North Dakota,Burleigh County,DEM,REP,14348,34744,FALSE,TRUE,0.2922675792389799,0.70773242076102
North Dakota,Cass County,DEM,REP,40311,42619,FALSE,TRUE,0.4860846497045701,0.5139153502954299
North Dakota,Cavalier County,DEM,REP,474,1499,FALSE,TRUE,0.2402432843385707,0.7597567156614293
North Dakota,Dickey County,DEM,REP,608,1742,FALSE,TRUE,0.25872340425531914,0.7412765957446809
North Dakota,Divide County,DEM,REP,265,904,FALSE,TRUE,0.22668947818648416,0.7733105218135159
North Dakota,Dunn County,DEM,REP,342,1951,FALSE,TRUE,0.14914958569559528,0.8508504143044047
North Dakota,Eddy County,DEM,REP,383,854,FALSE,TRUE,0.30962004850444624,0.6903799514955538
North Dakota,Emmons County,DEM,REP,237,1738,FALSE,TRUE,0.12,0.88
North Dakota,Foster County,DEM,REP,373,1362,FALSE,TRUE,0.21498559077809798,0.785014409221902
North Dakota,Golden Valley County,DEM,REP,137,871,FALSE,TRUE,0.1359126984126984,0.8640873015873016
North Dakota,Grand Forks County,DEM,REP,12880,16987,FALSE,TRUE,0.4312451869956809,0.5687548130043192
North Dakota,Grant County,DEM,REP,207,1145,FALSE,TRUE,0.15310650887573965,0.8468934911242604
North Dakota,Griggs County,DEM,REP,308,907,FALSE,TRUE,0.25349794238683127,0.7465020576131687
North Dakota,Hettinger County,DEM,REP,196,1091,FALSE,TRUE,0.1522921522921523,0.8477078477078477
North Dakota,Kidder County,DEM,REP,221,1215,FALSE,TRUE,0.15389972144846797,0.846100278551532
North Dakota,LaMoure County,DEM,REP,527,1645,FALSE,TRUE,0.24263351749539594,0.757366482504604
North Dakota,Logan County,DEM,REP,128,930,FALSE,TRUE,0.12098298676748583,0.8790170132325141
North Dakota,McHenry County,DEM,REP,564,2364,FALSE,TRUE,0.19262295081967212,0.8073770491803278
North Dakota,McIntosh County,DEM,REP,261,1153,FALSE,TRUE,0.18458274398868457,0.8154172560113154
North Dakota,McKenzie County,DEM,REP,814,4482,FALSE,TRUE,0.1537009063444109,0.8462990936555891
North Dakota,McLean County,DEM,REP,1230,4198,FALSE,TRUE,0.22660280029476787,0.7733971997052321
North Dakota,Mercer County,DEM,REP,704,3856,FALSE,TRUE,0.1543859649122807,0.8456140350877193
North Dakota,Morton County,DEM,REP,3872,12243,FALSE,TRUE,0.2402730375426621,0.759726962457338
North Dakota,Mountrail County,DEM,REP,1256,2824,FALSE,TRUE,0.307843137254902,0.692156862745098
North Dakota,Nelson County,DEM,REP,586,1141,FALSE,TRUE,0.3393167342211928,0.6606832657788072
North Dakota,Oliver County,DEM,REP,129,918,FALSE,TRUE,0.12320916905444126,0.8767908309455588
North Dakota,Pembina County,DEM,REP,786,2460,FALSE,TRUE,0.24214417744916822,0.7578558225508318
North Dakota,Pierce County,DEM,REP,497,1585,FALSE,TRUE,0.23871277617675313,0.7612872238232469
North Dakota,Ramsey County,DEM,REP,1639,3577,FALSE,TRUE,0.31422546012269936,0.6857745398773006
North Dakota,Ransom County,DEM,REP,945,1418,FALSE,TRUE,0.3999153618281845,0.6000846381718155
North Dakota,Renville County,DEM,REP,220,1065,FALSE,TRUE,0.17120622568093385,0.8287937743190661
North Dakota,Richland County,DEM,REP,2510,5072,FALSE,TRUE,0.3310472170931153,0.6689527829068846
North Dakota,Rolette County,DEM,REP,2482,1257,TRUE,FALSE,0.6638138539716502,0.33618614602834984
North Dakota,Sargent County,DEM,REP,738,1266,FALSE,TRUE,0.36826347305389223,0.6317365269461077
North Dakota,Sheridan County,DEM,REP,104,688,FALSE,TRUE,0.13131313131313133,0.8686868686868687
North Dakota,Sioux County,DEM,REP,804,258,TRUE,FALSE,0.7570621468926554,0.24293785310734461
North Dakota,Slope County,DEM,REP,44,380,FALSE,TRUE,0.10377358490566038,0.8962264150943396
North Dakota,Stark County,DEM,REP,2499,12110,FALSE,TRUE,0.17105893627216098,0.828941063727839
North Dakota,Steele County,DEM,REP,392,652,FALSE,TRUE,0.37547892720306514,0.6245210727969348
North Dakota,Stutsman County,DEM,REP,2676,6994,FALSE,TRUE,0.2767321613236815,0.7232678386763185
North Dakota,Towner County,DEM,REP,317,830,FALSE,TRUE,0.2763731473408893,0.7236268526591108
North Dakota,Traill County,DEM,REP,1493,2522,FALSE,TRUE,0.3718555417185554,0.6281444582814446
North Dakota,Walsh County,DEM,REP,1333,3324,FALSE,TRUE,0.2862357741035001,0.7137642258964999
North Dakota,Ward County,DEM,REP,7293,19974,FALSE,TRUE,0.267466167895258,0.732533832104742
North Dakota,Wells County,DEM,REP,442,1893,FALSE,TRUE,0.18929336188436832,0.8107066381156317
North Dakota,Williams County,DEM,REP,2169,11739,FALSE,TRUE,0.15595340811044003,0.84404659188956
Ohio,Adams County,DEM,REP,2130,9660,FALSE,TRUE,0.1806615776081425,0.8193384223918575
Ohio,Allen County,DEM,REP,13611,32052,FALSE,TRUE,0.29807502792194995,0.70192497207805
Ohio,Ashland County,DEM,REP,6448,19002,FALSE,TRUE,0.25335952848722987,0.7466404715127701
Ohio,Ashtabula County,DEM,REP,16207,26225,FALSE,TRUE,0.38195230015082954,0.6180476998491704
Ohio,Athens County,DEM,REP,14047,10386,TRUE,FALSE,0.5749191667007736,0.4250808332992264
Ohio,Auglaize County,DEM,REP,4583,20451,FALSE,TRUE,0.1830710234081649,0.816928976591835
Ohio,Belmont County,DEM,REP,9007,23092,FALSE,TRUE,0.28060064176454097,0.719399358235459
Ohio,Brown County,DEM,REP,4326,16032,FALSE,TRUE,0.2124963159445918,0.7875036840554082
Ohio,Butler County,DEM,REP,67729,111722,FALSE,TRUE,0.37742336348083877,0.6225766365191612
Ohio,Carroll County,DEM,REP,3206,10525,FALSE,TRUE,0.2334862719394072,0.7665137280605928
Ohio,Champaign County,DEM,REP,4946,14086,FALSE,TRUE,0.2598781000420345,0.7401218999579655
Ohio,Clark County,DEM,REP,23625,38217,FALSE,TRUE,0.3820219268458329,0.6179780731541671
Ohio,Clermont County,DEM,REP,33505,73077,FALSE,TRUE,0.3143588973747912,0.6856411026252087
Ohio,Clinton County,DEM,REP,4556,15061,FALSE,TRUE,0.23224754039863385,0.7677524596013662
Ohio,Columbiana County,DEM,REP,13183,35124,FALSE,TRUE,0.27290040780839214,0.7270995921916079
Ohio,Coshocton County,DEM,REP,4057,11982,FALSE,TRUE,0.25294594426086414,0.7470540557391359
Ohio,Crawford County,DEM,REP,4831,15043,FALSE,TRUE,0.24308141290127805,0.756918587098722
Ohio,Cuyahoga County,DEM,REP,402315,195089,TRUE,FALSE,0.6734387449699031,0.3265612550300969
Ohio,Darke County,DEM,REP,4668,21569,FALSE,TRUE,0.17791668254754736,0.8220833174524527
Ohio,Defiance County,DEM,REP,5870,12778,FALSE,TRUE,0.31477906477906475,0.6852209352209353
Ohio,Delaware County,DEM,REP,56961,65163,FALSE,TRUE,0.46641937702662867,0.5335806229733713
Ohio,Erie County,DEM,REP,17142,21724,FALSE,TRUE,0.4410538774249987,0.5589461225750013
Ohio,Fairfield County,DEM,REP,30634,49714,FALSE,TRUE,0.3812664907651715,0.6187335092348285
Ohio,Fayette County,DEM,REP,2911,9220,FALSE,TRUE,0.23996372928859946,0.7600362707114006
Ohio,Franklin County,DEM,REP,391584,203154,TRUE,FALSE,0.6584142933527032,0.3415857066472968
Ohio,Fulton County,DEM,REP,6545,15396,FALSE,TRUE,0.2982999863269678,0.7017000136730323
Ohio,Gallia County,DEM,REP,2911,10289,FALSE,TRUE,0.22053030303030302,0.779469696969697
Ohio,Geauga County,DEM,REP,20980,33581,FALSE,TRUE,0.38452374406627443,0.6154762559337256
Ohio,Greene County,DEM,REP,34023,50937,FALSE,TRUE,0.4004590395480226,0.5995409604519775
Ohio,Guernsey County,DEM,REP,4498,13077,FALSE,TRUE,0.2559317211948791,0.7440682788051209
Ohio,Hamilton County,DEM,REP,238101,173015,TRUE,FALSE,0.5791577073137508,0.4208422926862492
Ohio,Hancock County,DEM,REP,11535,25796,FALSE,TRUE,0.3089925263186092,0.6910074736813908
Ohio,Hardin County,DEM,REP,3025,9698,FALSE,TRUE,0.2377583903167492,0.7622416096832508
Ohio,Harrison County,DEM,REP,1742,5668,FALSE,TRUE,0.23508771929824562,0.7649122807017543
Ohio,Henry County,DEM,REP,3995,10273,FALSE,TRUE,0.2799971965236894,0.7200028034763106
Ohio,Highland County,DEM,REP,3741,15369,FALSE,TRUE,0.19576138147566718,0.8042386185243329
Ohio,Hocking County,DEM,REP,3836,9554,FALSE,TRUE,0.2864824495892457,0.7135175504107543
Ohio,Holmes County,DEM,REP,1981,10645,FALSE,TRUE,0.15689846348804054,0.8431015365119594
Ohio,Huron County,DEM,REP,7643,18537,FALSE,TRUE,0.29194041252864783,0.7080595874713522
Ohio,Jackson County,DEM,REP,3193,10804,FALSE,TRUE,0.22812031149532042,0.7718796885046796
Ohio,Jefferson County,DEM,REP,9823,22309,FALSE,TRUE,0.30570770571393,0.69429229428607
Ohio,Knox County,DEM,REP,8433,21825,FALSE,TRUE,0.2787031528851874,0.7212968471148127
Ohio,Lake County,DEM,REP,54337,71615,FALSE,TRUE,0.43141037855691056,0.5685896214430894
Ohio,Lawrence County,DEM,REP,7353,19759,FALSE,TRUE,0.27120832103865444,0.7287916789613456
Ohio,Licking County,DEM,REP,32324,57965,FALSE,TRUE,0.3580059586439101,0.6419940413560898
Ohio,Logan County,DEM,REP,4990,17625,FALSE,TRUE,0.22065001105460977,0.7793499889453902
Ohio,Lorain County,DEM,REP,72792,76719,FALSE,TRUE,0.4868671870297169,0.5131328129702831
Ohio,Lucas County,DEM,REP,111989,79628,TRUE,FALSE,0.5844418814614569,0.4155581185385431
Ohio,Madison County,DEM,REP,5558,13445,FALSE,TRUE,0.2924801347155712,0.7075198652844288
Ohio,Mahoning County,DEM,REP,56346,58601,FALSE,TRUE,0.4901911315649821,0.5098088684350179
Ohio,Marion County,DEM,REP,8089,18526,FALSE,TRUE,0.3039263573173023,0.6960736426826977
Ohio,Medina County,DEM,REP,39326,63451,FALSE,TRUE,0.3826342469618689,0.6173657530381311
Ohio,Meigs County,DEM,REP,2452,8163,FALSE,TRUE,0.2309938765897315,0.7690061234102685
Ohio,Mercer County,DEM,REP,3981,19145,FALSE,TRUE,0.17214390729049556,0.8278560927095044
Ohio,Miami County,DEM,REP,15420,40531,FALSE,TRUE,0.2755982913620847,0.7244017086379153
Ohio,Monroe County,DEM,REP,1597,5392,FALSE,TRUE,0.2285019316068107,0.7714980683931894
Ohio,Montgomery County,DEM,REP,131592,126085,TRUE,FALSE,0.510685858652499,0.48931414134750095
Ohio,Morgan County,DEM,REP,1703,4932,FALSE,TRUE,0.25666917859834215,0.7433308214016578
Ohio,Morrow County,DEM,REP,3988,13784,FALSE,TRUE,0.2243979293270313,0.7756020706729687
Ohio,Muskingum County,DEM,REP,11755,27334,FALSE,TRUE,0.3007239888459669,0.699276011154033
Ohio,Noble County,DEM,REP,1156,5024,FALSE,TRUE,0.18705501618122977,0.8129449838187702
Ohio,Ottawa County,DEM,REP,8847,14285,FALSE,TRUE,0.3824572021442158,0.6175427978557841
Ohio,Paulding County,DEM,REP,2172,6927,FALSE,TRUE,0.23870755028025056,0.7612924497197494
Ohio,Perry County,DEM,REP,4006,11959,FALSE,TRUE,0.25092389602254933,0.7490761039774507
Ohio,Pickaway County,DEM,REP,7167,20059,FALSE,TRUE,0.26324101961360463,0.7367589803863954
Ohio,Pike County,DEM,REP,3051,8872,FALSE,TRUE,0.2558919734966032,0.7441080265033968
Ohio,Portage County,DEM,REP,34935,45034,FALSE,TRUE,0.4368567820030262,0.5631432179969738
Ohio,Preble County,DEM,REP,4435,16697,FALSE,TRUE,0.2098712852545902,0.7901287147454098
Ohio,Putnam County,DEM,REP,3152,16218,FALSE,TRUE,0.16272586473928755,0.8372741352607125
Ohio,Richland County,DEM,REP,17231,40534,FALSE,TRUE,0.2982948151995153,0.7017051848004847
Ohio,Ross County,DEM,REP,10345,21687,FALSE,TRUE,0.3229582917082917,0.6770417082917083
Ohio,Sandusky County,DEM,REP,10391,18487,FALSE,TRUE,0.3598240875406884,0.6401759124593116
Ohio,Scioto County,DEM,REP,8876,21926,FALSE,TRUE,0.28816310629179925,0.7118368937082007
Ohio,Seneca County,DEM,REP,8147,16739,FALSE,TRUE,0.3273728200594712,0.6726271799405288
Ohio,Shelby County,DEM,REP,4399,19988,FALSE,TRUE,0.18038299093779472,0.8196170090622052
Ohio,Stark County,DEM,REP,74336,108610,FALSE,TRUE,0.40632755020607175,0.5936724497939283
Ohio,Summit County,DEM,REP,148151,122023,TRUE,FALSE,0.548354023703243,0.45164597629675696
Ohio,Trumbull County,DEM,REP,43534,53756,FALSE,TRUE,0.44746633775310923,0.5525336622468908
Ohio,Tuscarawas County,DEM,REP,12643,29519,FALSE,TRUE,0.2998671789763294,0.7001328210236706
Ohio,Union County,DEM,REP,10985,21233,FALSE,TRUE,0.34095847042026195,0.659041529579738
Ohio,Van Wert County,DEM,REP,3026,11470,FALSE,TRUE,0.20874724061810154,0.7912527593818984
Ohio,Vinton County,DEM,REP,1306,4525,FALSE,TRUE,0.2239753044074773,0.7760246955925227
Ohio,Warren County,DEM,REP,45040,85069,FALSE,TRUE,0.34617128715154216,0.6538287128484579
Ohio,Washington County,DEM,REP,9114,21798,FALSE,TRUE,0.29483695652173914,0.7051630434782609
Ohio,Wayne County,DEM,REP,16340,36059,FALSE,TRUE,0.31183801217580487,0.6881619878241951
Ohio,Williams County,DEM,REP,4726,13218,FALSE,TRUE,0.26337494427106556,0.7366250557289344
Ohio,Wood County,DEM,REP,29797,34815,FALSE,TRUE,0.4611682040487835,0.5388317959512166
Ohio,Wyandot County,DEM,REP,2690,8248,FALSE,TRUE,0.2459316145547632,0.7540683854452368
Oklahoma,Adair County,DEM,REP,1387,5585,FALSE,TRUE,0.198938611589214,0.801061388410786
Oklahoma,Alfalfa County,DEM,REP,232,1978,FALSE,TRUE,0.10497737556561086,0.8950226244343892
Oklahoma,Atoka County,DEM,REP,765,4557,FALSE,TRUE,0.14374295377677565,0.8562570462232244
Oklahoma,Beaver County,DEM,REP,190,1968,FALSE,TRUE,0.08804448563484708,0.9119555143651529
Oklahoma,Beckham County,DEM,REP,1048,6767,FALSE,TRUE,0.13410108765195136,0.8658989123480486
Oklahoma,Blaine County,DEM,REP,688,3136,FALSE,TRUE,0.1799163179916318,0.8200836820083682
Oklahoma,Bryan County,DEM,REP,3323,12344,FALSE,TRUE,0.21210187017297505,0.7878981298270249
Oklahoma,Caddo County,DEM,REP,2670,7013,FALSE,TRUE,0.2757409893628008,0.7242590106371992
Oklahoma,Canadian County,DEM,REP,16742,43550,FALSE,TRUE,0.27768194785377825,0.7223180521462218
Oklahoma,Carter County,DEM,REP,4470,14699,FALSE,TRUE,0.23318900307788618,0.7668109969221139
Oklahoma,Cherokee County,DEM,REP,6027,11223,FALSE,TRUE,0.34939130434782606,0.6506086956521739
Oklahoma,Choctaw County,DEM,REP,1082,4698,FALSE,TRUE,0.18719723183391004,0.81280276816609
Oklahoma,Cimarron County,DEM,REP,70,970,FALSE,TRUE,0.0673076923076923,0.9326923076923077
Oklahoma,Cleveland County,DEM,REP,49827,66677,FALSE,TRUE,0.4276848863558333,0.5723151136441667
Oklahoma,Coal County,DEM,REP,374,2091,FALSE,TRUE,0.15172413793103448,0.8482758620689655
Oklahoma,Comanche County,DEM,REP,13747,20905,FALSE,TRUE,0.39671591827311553,0.6032840817268845
Oklahoma,Cotton County,DEM,REP,393,2117,FALSE,TRUE,0.15657370517928287,0.8434262948207172
Oklahoma,Craig County,DEM,REP,1217,4686,FALSE,TRUE,0.20616635609012365,0.7938336439098763
Oklahoma,Creek County,DEM,REP,6577,23294,FALSE,TRUE,0.22018010779685984,0.7798198922031402
Oklahoma,Custer County,DEM,REP,2369,8060,FALSE,TRUE,0.22715504842266757,0.7728449515773325
Oklahoma,Delaware County,DEM,REP,3472,13557,FALSE,TRUE,0.20388748605320337,0.7961125139467966
Oklahoma,Dewey County,DEM,REP,214,2124,FALSE,TRUE,0.09153122326775022,0.9084687767322498
Oklahoma,Ellis County,DEM,REP,162,1688,FALSE,TRUE,0.08756756756756756,0.9124324324324324
Oklahoma,Garfield County,DEM,REP,4919,16970,FALSE,TRUE,0.22472474759011377,0.7752752524098863
Oklahoma,Garvin County,DEM,REP,1865,8878,FALSE,TRUE,0.17360141487480218,0.8263985851251978
Oklahoma,Grady County,DEM,REP,4144,18538,FALSE,TRUE,0.1826999382770479,0.8173000617229521
Oklahoma,Grant County,DEM,REP,280,1916,FALSE,TRUE,0.12750455373406194,0.872495446265938
Oklahoma,Greer County,DEM,REP,328,1605,FALSE,TRUE,0.16968442834971548,0.8303155716502846
